group,text,label,position,left_context,term,right_context,query_term
UNKNOWN,"ORANG CERDAS TIDAK BACA PASTI MENYESAL Surat Terbuka Kepada Anies Baswedan _(Saya copas dari postingan seorang tokoh yang dekat dengan presiden Jokowi)_v Ibnu Maksum-Opini Anies Baswedan (IST) Smith Alhadar Direktur Eksekutif Institute for Democracy Education (IDe) Mas Anies yang baik , Dalam gelisah saya menulis surat ini saat banyak orang sedang terlelap dalam bekap mimpi yang merisaukan. Belum juga dikumandangkan adzan , ajakan berserah diri pada Tuhan, sebelum memulai kehidupan yg rumit Seringkali berat. Tadi, saat saya membuka layar HP , berita pertama yg saya temukan adalah deklarasi “Anies for President” di sebuah daerah yg jauh. Pemberhentian bus jadi tontonan yg mengasyikan karena menghadirkan kemoderenan yg dulu hanya terlihat di film2 Hollywood. Kalau para Gubernur sebelumnya iri hati pada mas Anies , itu lantaran mereka baru tahu bahwa kota bisa disulap dgn ide2 (truncated)",0,123,mas anies itu lantaran,mereka,baru tahu bahwa kota,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,17,baik dan kepercayaan diri,mereka,seusai memastikan tiket ke,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,140,gesit dan ulet sehingga,mereka,harus menjaga agar jeong,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,151,bermain dalam zona nyaman,mereka,kami memang meladeni dulu,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,159,dulu ajakan drive drive,mereka,reli reli mereka tapi,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,162,drive mereka reli reli,mereka,tapi kami harus sabar,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,177,kesempatan untuk membongkar rapatnya,mereka,ujar apriyani sependapat fadia,mereka
Tionghoa,"LANJUTKAN GIRLS ❤️
.
.

Ganda putri Indonesia Apriyani Rahayu/Siti Fadia Silva Ramadhanti menjaga momentum baik dan kepercayaan diri mereka seusai memastikan tiket ke partai perempat final turnamen China Open 2023.

Apri/Fadia memastikan posisi tersebut setelah mengalahkan ganda putri Korea Selatan Jeong Na Eun/Kim Hye Jeong dua gim langsung 21-16, 21-18 pada babak 16 besar China Open 2023 di Olympic Sports Center Gymnasium Changzhou, Kamis.

“Pastinya kami menjalani proses menang dan kalah. Kami ada di fase menurun tahun ini tapi kami coba balik lagi di Kejuaraan Dunia kemarin dan alhamdulillah sudah mulai terlihat hasilnya. Kami akan terus membawa yang baik, kepercayaan diri ini harus dijaga pun dengan komunikasi,” kata Apriyani dikutip dari keterangan tertulis PBSI.

Lebih lanjut, ganda putri peraih medali perak Kejuaraan Dunia 2023 itu mengatakan Jeong/Kim merupakan pasangan ganda putri yang gesit dan ulet, sehingga mereka harus menjaga agar Jeong/Kim tidak bermain dalam zona nyaman mereka.

“Kami memang meladeni dulu ajakan drive-drive mereka, reli-reli mereka tapi kami harus sabar dan tidak terburu-buru, sambil mencari kesempatan untuk membongkar rapatnya mereka,” ujar Apriyani.

Sependapat, Fadia mengungkapkan mereka berdua telah mempelajari pola permainan lawan sebelumnya, sehingga bisa tampil lebih siap di babak kedua turnamen BWF Super 1000 itu.

“Kami memang lebih siap dan sudah tahu harus bermain seperti apa. Tidak mau berpikir terlalu jauh yang membuat permainan kami malah ragu-ragu. Itu yang cukup terasa berbeda sekarang,” ujar Fadia menambahkan",0,183,apriyani sependapat fadia mengungkapkan,mereka,berdua telah mempelajari pola,mereka
Tionghoa,"B|INTERNASIONAL INTERNASIONAL China dan Filipina Bentrok di Laut China Selatan, AS Ancam Bakal Ikut Campur Foto: Reuters AS mau ikut-ikutan perseteruan Filipina?

Presiden Amerika Serikat (AS) Joe Biden memperingatkan China bahwa AS terpaksa melakukan intervensi jika China menyerang kapal-kapal Filipina di Laut China Selatan, setelah adanya dua tabrakan yang terpisah di perairan yang disengketakan tersebut. 

Biden dalam konferensi persnya di Gedung Putih, menuturkan bahwa dalam seminggu terakhir kapal-kapal China memlakukan tindakan berbahaya dan melanggar hukum ketika Filipina, yang diklaim Biden sebagai negara sahabatnya, menjalankan misi rutin pengadaan pasokan di dalam zona ekonomi eksklusif mereka sendiri di Laut China Selatan.

""Setiap serangan terhadap pesawat terbang, kapal, atau angkatan bersenjata Filipina akan melanggar Perjanjian Pertahanan Bersama kami dengan Filipina,” jelas Biden, yang juga menegaskan komitmen pertahanan AS terhadap Filipina yang kuat, dikutip dari Bloomberg, Kamis (26/10/2023). 

Diketahui bahwa kapal Penjaga Pantai China bertabrakan dengan kapal pasokan yang dikontrak Filipina, ketika kapal tersebut menuju ke sebuah kapal era Perang Dunia II yang berkarat di Second Thomas Shoal, lebih dari dua dekade yang lalu.

Baca selengkapnya di linkinbio atau kunjungi Bisniscom ya Sobat Bisnis!

#bisniscom #topnewsbisnicom #ekonomi #bisnis #Internasional #Investasi #Market #Presiden #Jokowi #Pemilu #AS",0,97,dalam zona ekonomi eksklusif,mereka,sendiri di laut china,mereka
Tionghoa,"CNBC INDONESIA Terkuak! Luhut Tahu Dalang Ekspor Juta 5JuCn Ton Nikel ke China Menko Marves Luhut Pandjaitan menyatakan bahwa pihaknya sudah berkoordinasi dengan KPK terkait dugaan ekspor bijih nikel ilegal sebesar 5 juta ton ke China.

Luhut menyebut, ekspor bijih nikel ilegal tersebut berasal dari Kalimantan Selatan.

""Yang 5,1 juta ton itu kan? Sekarang ini dengan digitalisasi itu sudah kita bicara dengan KPK. KPK sudah telepon saya menjelaskan karena mereka yang dapat dengan kami, karena semua digitalize, kita sudah urut dari China mana asalnya itu, asalnya itu dari Kalimantan Selatan,"" tutur Luhut di Jakarta, dikutip Senin (11/10/2023).

Luhut menegaskan, pihaknya sudah mengetahui pelakunya. ""Siapa anunya, kita sudah tahu semua,"" ucapnya.

Namun, lanjutnya, pihaknya kini juga tengah menyelidiki bijih nikel yang tercampur pada ekspor besi baja (iron).

Oleh karena itu, pemerintah kini sedang mengupayakan agar semua sistem pencatatan dan pengawasan digitalisasi, sehingga mudah dilacak.

Selengkapnya di  atau klik link di bio
---
#luhutpandjaitan #nikel #ekspor #china #menkomarves #kpk",0,70,telepon saya menjelaskan karena,mereka,yang dapat dengan kami,mereka
Tionghoa,"Tren baru, remaja di China pacaran dengan Al karena lebih suka virtual. AHQUOTE Sebuah tren menarik telah muncul di China, di mana sejumlah remaja telah beralih ke hubungan percintaan virtual dengan kecerdasan buatan (Al). Melalui pengembangan teknologi pesan Al, robot kini dapat merespons pesan secara pribadi, yang disebut 'chatbot!

Chatbot seperti Replica (yang dimiliki oleh Microsoft) dan Xiaoice (sebuah startup asal China) diprogram untuk mempelajari pengguna secara mendalam, termasuk topik percakapan sebelumnya, gaya berkomunikasi, dan bahkan media sosial yang terdaftar, untuk menghindari terjadinya luka emosional saat berinteraksi dengan mereka.

Untuk beberapa individu, terlibat dalam hubungan romantis bisa menjadi rumit, terutama jika hubungan tersebut 'toxic', yang dapat menyebabkan kelelahan emosional yang berat. Oleh karena itu, tidaklah mengherankan jika beberapa orang muda berupaya mencari cara pacaran yang lebih 'sehat', bahkan melalui cara-cara di luar batas akal, seperti terlibat dalam hubungan percintaan virtual atau bahkan memiliki pasangan robot Al.

Gimana menurut kalian?

#china #ai #robot #virtual",0,88,emosional saat berinteraksi dengan,mereka,untuk beberapa individu terlibat,mereka
Tionghoa,"P CHINA. daya நல China Music Data @ChinaMusicData @aespa_official finally has eligible digital copies to buy in China, their record label has made a contract with Chinese music platforms. Kabar baik 🥺🥺🥺

aespa akhirnya memiliki digital copies (salinan digital) yang memenuhi syarat untuk dibeli di Tiongkok, label rekaman mereka telah membuat kontrak dengan platform musik Tiongkok. 

Jadi ada beberapa artis kpop tidak ada salinan digital untuk di jual di China. Nah sekarang udah bisa

Cr ChinaMusicData

🦄",0,47,di tiongkok label rekaman,mereka,telah membuat kontrak dengan,mereka
Tionghoa,"Beberapa waktu lalu menyebar kabar heboh di China mengenai pemberlakuan hukum baru dari Public Security Administration Punishment Law, dan bagaimana ini benar-benar memberi dampak besar kepada mereka yang memiliki profesi serta hobi sebagai cosplayer.

Lebih spesifiknya hukum tersebut diberlakukan sebagai upaya untuk menindaklanjuti aktivitas cosplay yang dirasa merusak jiwa nasionalisme warga China.

Melalui laporan dari Wanuxi, saat ini hukum baru yang berusaha diterapkan tersebut sedang dalam tahap pengamatan lebih lanjut, tapi yang jelas ada dua ketentuan baru yang cukup penting untuk diperhatikan dalam Article 34.

• Mengenakan kostum, atau simbol, atau memaksa orang lain mengenakannya di tempat publik merusak jiwa dan perasaan nasionalisme bangsa China.

• Terlibat dalam aktivitas yang merusak lingkungan dan atmosfer saat memperingati pahlawan dan martir di tempat umum.

🔸Top Up Game Genshin Impact, Honkai Impact 3rd, FIFA, Mobile Legend, Free Fire dan Game lainnya di @updateanimetopup atau 

𝐏𝐨𝐬𝐭𝐞𝐝 𝐛𝐲 Yuketo

𝐒𝐨𝐮𝐫𝐜𝐞: Gamerwk
#updateanime #anime #otaku #weebs #taugaksih #cosplay #china #cosplayer #cosplayers #tiongkok #cosplaytiongkok #cosplayertiongkok Beberapa waktu lalu menyebar kabar heboh di China mengenai pemberlakuan hukum baru dari Public Security Administration Punishment Law, dan bagaimana ini benar-benar memberi dampak besar kepada mereka yang memiliki profesi serta hobi sebagai cosplayer.

Lebih spesifiknya hukum tersebut diberlakukan sebagai upaya untuk menindaklanjuti aktivitas cosplay yang dirasa merusak jiwa nasionalisme warga China.

Melalui laporan dari Wanuxi, saat ini hukum baru yang berusaha diterapkan tersebut sedang dalam tahap pengamatan lebih lanjut, tapi yang jelas ada dua ketentuan baru yang cukup penting untuk diperhatikan dalam Article 34.

• Mengenakan kostum, atau simbol, atau memaksa orang lain mengenakannya di tempat publik merusak jiwa dan perasaan nasionalisme bangsa China.

• Terlibat dalam aktivitas yang merusak lingkungan dan atmosfer saat memperingati pahlawan dan martir di tempat umum.

🔸Top Up Game Genshin Impact, Honkai Impact 3rd, FIFA, Mobile Legend, Free Fire dan Game lainnya di @updateanimetopup atau 

𝐏𝐨𝐬𝐭𝐞𝐝 𝐛𝐲 Yuketo

𝐒𝐨𝐮𝐫𝐜𝐞: Gamerwk
#updateanime #anime #otaku #weebs #taugaksih #cosplay #china #cosplayer #cosplayers #tiongkok #cosplaytiongkok #cosplayertiongkok",0,27,memberi dampak besar kepada,mereka,yang memiliki profesi serta,mereka
